0,6279,0,0
114,6152,380,0
169,6125,490,0
418,6067,988,0
423,6002,998,0
747,5895,1646,0
998,5891,2148,0
1075,5799,2302,0
1351,5760,2854,0
1701,5758,3554,0
1953,5740,4058,0
2009,5723,4170,0
2199,5720,4550,0
2241,5706,4634,0
2284,5648,4720,0
2376,5643,4904,0
3629,5640,7410,0
3739,5630,7630,0
4743,5607,9638,0
4806,5593,9764,0
5381,5586,10914,0
5698,5584,11548,0
6223,5565,12598,0
6547,5563,13246,0
6682,5549,13516,0
6728,5538,13608,0
7267,5525,14686,0
7593,5524,15338,0
8010,5516,16172,0
9658,5500,19468,0
12885,5476,25922,1
19385,5458,38922,1
32552,5438,65256,2
32786,5434,65724,2
39703,5430,79558,3
44675,5411,89502,3
232787,5411,465724,20
